trade_date,group,ret_20d_fwd,factor
2020-04-09,2,0.0913113570042012,factor_momentum
2020-04-09,3,0.05626913643317,factor_momentum
2020-04-09,4,0.035579539199601294,factor_momentum
2020-04-09,5,0.06309657920482432,factor_momentum
2020-04-09,6,-0.02638537299990672,factor_momentum
2020-04-09,7,-0.009171067200472803,factor_momentum
2020-04-09,8,0.0320392384921697,factor_momentum
2020-04-09,9,0.017165619062248755,factor_momentum
2020-04-09,10,0.05311389380314789,factor_momentum
2020-04-10,1,0.1388119775220367,factor_momentum
2020-04-10,2,0.09331407161637968,factor_momentum
2020-04-10,3,0.028334034520308353,factor_momentum
2020-04-10,4,0.11417900195631032,factor_momentum
2020-04-10,5,0.013855171897628875,factor_momentum
2020-04-10,6,0.008779772488836837,factor_momentum
2020-04-10,7,0.0052902967277791745,factor_momentum
2020-04-10,8,0.03907755152669869,factor_momentum
2020-04-10,9,0.04800904401019202,factor_momentum
2020-04-10,10,0.07561803859180127,factor_momentum
2020-04-13,1,0.2216287721659323,factor_momentum
2020-04-13,2,0.05734469173210788,factor_momentum
2020-04-13,3,-0.020868943478819225,factor_momentum
2020-04-13,4,0.05941950278125485,factor_momentum
2020-04-13,5,-0.028793536782923675,factor_momentum
2020-04-13,6,0.05304821946512346,factor_momentum
2020-04-13,7,-0.022652314994679176,factor_momentum
2020-04-13,8,0.048458903978857396,factor_momentum
2020-04-13,9,0.04102646907732805,factor_momentum
2020-04-13,10,0.055202375775049196,factor_momentum
2020-04-14,1,0.1240462021308855,factor_momentum
2020-04-14,2,0.0061137100610976795,factor_momentum
2020-04-14,3,-0.018017885430399075,factor_momentum
2020-04-14,4,0.05215467205258052,factor_momentum
2020-04-14,5,0.03999017778584655,factor_momentum
2020-04-14,6,-0.026023133266378402,factor_momentum
2020-04-14,7,0.05191894993057759,factor_momentum
2020-04-14,8,0.025474630875092403,factor_momentum
2020-04-14,9,-0.013447126825933575,factor_momentum
2020-04-14,10,0.02834108204411928,factor_momentum
2020-04-15,1,0.0800744237028612,factor_momentum
2020-04-15,2,0.004018743298174537,factor_momentum
2020-04-15,3,0.03161344347007758,factor_momentum
