trade_date,factor,rank_ic
2020-07-08,factor_volatility,0.2784458834412581
2020-07-08,factor_turnover,0.030280604378661733
2020-07-08,factor_size,0.03299617620682874
2020-07-08,factor_reversal_5d,0.6651248843663274
2020-07-09,factor_momentum,-0.18149861239592968
2020-07-09,factor_volatility,0.18063521430773974
2020-07-09,factor_turnover,0.06938020351526364
2020-07-09,factor_size,0.0344763785039575
2020-07-09,factor_reversal_5d,0.5528831329016343
2020-07-10,factor_momentum,-0.2458834412580944
2020-07-10,factor_volatility,0.24378661732963305
2020-07-10,factor_turnover,0.09676225716928769
2020-07-10,factor_size,0.06734920451935884
2020-07-10,factor_reversal_5d,0.26672833795868023
2020-07-13,factor_momentum,-0.22972556275053962
2020-07-13,factor_volatility,0.19987665741597288
2020-07-13,factor_turnover,0.16028368794326242
2020-07-13,factor_size,0.037436783098215035
2020-07-13,factor_reversal_5d,0.11921060746222632
2020-07-14,factor_momentum,-0.2854764107308048
2020-07-14,factor_volatility,0.2377428307123034
2020-07-14,factor_turnover,0.20937403638606228
2020-07-14,factor_size,-0.03096089804827669
2020-07-14,factor_reversal_5d,0.05137218624730188
2020-07-15,factor_momentum,-0.379463459759482
2020-07-15,factor_volatility,0.1404255319148936
2020-07-15,factor_turnover,0.32075238976256554
2020-07-15,factor_size,0.0035771555513945175
2020-07-15,factor_reversal_5d,0.11600370027752083
2020-07-16,factor_momentum,-0.1578168362627197
2020-07-16,factor_volatility,0.30385445575084796
2020-07-16,factor_turnover,0.3565217391304347
2020-07-16,factor_size,0.09023066502914101
2020-07-16,factor_reversal_5d,-0.1568300955905026
2020-07-17,factor_momentum,-0.15831020659882822
2020-07-17,factor_volatility,0.018809744064138142
2020-07-17,factor_turnover,0.4063521430773975
2020-07-17,factor_size,0.20476131776947928
2020-07-17,factor_reversal_5d,0.15584335491828555
2020-07-20,factor_momentum,-0.18211532531606536
2020-07-20,factor_volatility,-0.03965464076472402
2020-07-20,factor_turnover,0.22503854455750846
2020-07-20,factor_size,0.11323547573035059
2020-07-20,factor_reversal_5d,0.18211532531606536
2020-07-21,factor_momentum,0.03780450200431699
2020-07-21,factor_volatility,-0.12944804193647858
2020-07-21,factor_turnover,0.18347209374036386
2020-07-21,factor_size,0.18329838446111216
2020-07-21,factor_reversal_5d,0.04779525131051495
2020-07-22,factor_momentum,0.09380203515263645
2020-07-22,factor_volatility,-0.0957755164970706
2020-07-22,factor_turnover,0.3208757323465926
2020-07-22,factor_size,0.24879733610906005
2020-07-22,factor_reversal_5d,0.07820160970753756
2020-07-23,factor_momentum,0.06382978723404255
2020-07-23,factor_volatility,-0.11390687634905951
2020-07-23,factor_turnover,0.23687943262411346
2020-07-23,factor_size,0.19217959824388473
2020-07-23,factor_reversal_5d,0.10033919210607462
2020-07-24,factor_momentum,0.06987357385137218
2020-07-24,factor_volatility,-0.08146777674992291
2020-07-24,factor_turnover,0.07283379586802344
2020-07-24,factor_size,0.06549895164794789
2020-07-24,factor_reversal_5d,-0.025532702223123465
2020-07-27,factor_momentum,-0.05470243601603453
2020-07-27,factor_volatility,0.07357385137218625
2020-07-27,factor_turnover,0.13684859697810667
2020-07-27,factor_size,-0.003330455168539723
2020-07-27,factor_reversal_5d,0.1514693639130223
2020-07-28,factor_momentum,0.03928461301264261
2020-07-28,factor_volatility,-0.037187789084181314
2020-07-28,factor_turnover,0.08060437866173295
2020-07-28,factor_size,-0.031145923335417783
2020-07-28,factor_reversal_5d,0.13993216157878507
2020-07-29,factor_momentum,-0.08714153561517113
2020-07-29,factor_volatility,0.1076164045636756
2020-07-29,factor_turnover,0.20197348134443416
2020-07-29,factor_size,0.027938818358305455
2020-07-29,factor_reversal_5d,0.1382053654024052
2020-07-30,factor_momentum,-0.11020659882824546
2020-07-30,factor_volatility,0.16842429848905335
2020-07-30,factor_turnover,0.1505396238051187
2020-07-30,factor_size,-0.004193906508531502
2020-07-30,factor_reversal_5d,0.07357385137218625
2020-07-31,factor_momentum,-0.04779525131051495
2020-07-31,factor_volatility,0.18791242676534073
2020-07-31,factor_turnover,0.15497995683009558
2020-07-31,factor_size,-0.02368323675406025
2020-07-31,factor_reversal_5d,0.04668516805427073
2020-08-03,factor_momentum,-0.06753006475485661
2020-08-03,factor_volatility,0.2362627197039778
2020-08-03,factor_turnover,0.2669750231267345
2020-08-03,factor_size,-0.0435426175738712
2020-08-03,factor_reversal_5d,0.3037311131668208
2020-08-04,factor_momentum,-0.09898547600993518
2020-08-04,factor_volatility,0.09935245143385754
2020-08-04,factor_turnover,0.18643231575701508
2020-08-04,factor_size,-0.10928826960467389
2020-08-04,factor_reversal_5d,0.275609004008634
2020-08-05,factor_momentum,-0.09269195189639222
2020-08-05,factor_volatility,0.12389762565525747
2020-08-05,factor_turnover,0.21048411964230648
2020-08-05,factor_size,-0.18977426951105053
2020-08-05,factor_reversal_5d,0.019673142152328092
2020-08-06,factor_momentum,0.03213074313906876
2020-08-06,factor_volatility,0.08615479494295405
2020-08-06,factor_turnover,0.2090040086339809
2020-08-06,factor_size,-0.1813864564939875
2020-08-06,factor_reversal_5d,0.1784150477952513
2020-08-07,factor_momentum,-0.10070921985815603
2020-08-07,factor_volatility,0.08467468393462843
2020-08-07,factor_turnover,0.22466851680542707
2020-08-07,factor_size,-0.11305045044320948
2020-08-07,factor_reversal_5d,0.0717237126117792
2020-08-10,factor_momentum,0.028923835954363243
2020-08-10,factor_volatility,0.08060437866173295
2020-08-10,factor_turnover,0.23330249768732653
2020-08-10,factor_size,-0.0651905761693794
2020-08-10,factor_reversal_5d,-0.33451540303918276
2020-08-11,factor_momentum,0.023003391921060747
2020-08-11,factor_volatility,0.050508788159111924
2020-08-11,factor_turnover,0.18729571384520505
2020-08-11,factor_size,0.05112865434665612
2020-08-11,factor_reversal_5d,-0.4069688559975331
2020-08-12,factor_momentum,0.12778685750316862
2020-08-12,factor_volatility,0.03570877919610745
2020-08-12,factor_turnover,0.16226217282376287
2020-08-12,factor_size,0.21741141651562962
2020-08-12,factor_reversal_5d,-0.19963612825181318
2020-08-13,factor_momentum,0.3519580635214308
2020-08-13,factor_volatility,0.15103299414122726
2020-08-13,factor_turnover,0.26438482886216463
2020-08-13,factor_size,0.07055630949647117
2020-08-13,factor_reversal_5d,-0.26635831020659884
2020-08-14,factor_momentum,0.2293555349984582
2020-08-14,factor_volatility,0.10120259019426457
2020-08-14,factor_turnover,0.16743755781683625
2020-08-14,factor_size,0.03059084747399449
2020-08-14,factor_reversal_5d,-0.20333651987835277
2020-08-17,factor_momentum,0.22553191489361699
2020-08-17,factor_volatility,-0.021399938328707985
2020-08-17,factor_turnover,0.18741905642923218
2020-08-17,factor_size,-0.04082891336246846
2020-08-17,factor_reversal_5d,-0.21714461917977185
2020-08-18,factor_momentum,0.18322540857230957
2020-08-18,factor_volatility,0.07456059204440332
2020-08-18,factor_turnover,0.23132901634289235
2020-08-18,factor_size,-0.1253237944902355
2020-08-18,factor_reversal_5d,-0.1620104841196423
2020-08-19,factor_momentum,0.2238051187172371
2020-08-19,factor_volatility,0.1131668208448967
2020-08-19,factor_turnover,0.19222941720629044
2020-08-19,factor_size,-0.12298014085311494
2020-08-19,factor_reversal_5d,-0.09948806588988028
2020-08-20,factor_momentum,0.012642614862781374
2020-08-20,factor_volatility,0.15522664199814987
2020-08-20,factor_turnover,0.24970706136293552
2020-08-20,factor_size,-0.16294560287559165
2020-08-20,factor_reversal_5d,-0.01325932778291705
2020-08-21,factor_momentum,0.10588960838729572
2020-08-21,factor_volatility,0.1880357693493679
2020-08-21,factor_turnover,0.26105457909343205
2020-08-21,factor_size,-0.17595904807118204
2020-08-21,factor_reversal_5d,-0.14511255010792476
2020-08-24,factor_momentum,0.02337341967314215
2020-08-24,factor_volatility,0.28461301264261485
2020-08-24,factor_turnover,0.2411964230650632
2020-08-24,factor_size,-0.006105834475656159
2020-08-24,factor_reversal_5d,0.037064446500154176
2020-08-25,factor_momentum,-0.029047178538390374
2020-08-25,factor_volatility,0.23922294172062902
2020-08-25,factor_turnover,0.1917360468701819
2020-08-25,factor_size,0.04872332561382188
2020-08-25,factor_reversal_5d,0.09146134636930459
2020-08-26,factor_momentum,0.00425531914893617
2020-08-26,factor_volatility,0.1414122725871107
2020-08-26,factor_turnover,0.1013259327782917
2020-08-26,factor_size,-0.015295423736997245
2020-08-26,factor_reversal_5d,0.28239284613012644
2020-08-27,factor_momentum,-0.12920135676842429
2020-08-27,factor_volatility,0.27671908726487815
2020-08-27,factor_turnover,0.2605612087573234
2020-08-27,factor_size,0.05445910951519584
2020-08-27,factor_reversal_5d,0.366759173604687
2020-08-28,factor_momentum,-0.21554116558741904
2020-08-28,factor_volatility,0.28140610545790934
2020-08-28,factor_turnover,0.22503854455750846
2020-08-28,factor_size,0.04958677695381365
2020-08-28,factor_reversal_5d,0.3917977181621955
2020-08-31,factor_momentum,-0.18618563058896084
2020-08-31,factor_volatility,0.34381745297563987
2020-08-31,factor_turnover,0.24613012642614862
2020-08-31,factor_size,-0.01942765514981505
2020-08-31,factor_reversal_5d,0.32716620413197656
2020-09-01,factor_momentum,-0.22294172062904719
2020-09-01,factor_volatility,0.26783842121492446
2020-09-01,factor_turnover,0.22529217686248795
2020-09-01,factor_size,0.014431972397005466
2020-09-01,factor_reversal_5d,0.3309898242368177
2020-09-02,factor_momentum,-0.19210607462226334
2020-09-02,factor_volatility,0.2552574776441566
2020-09-02,factor_turnover,0.2796879337726206
2020-09-02,factor_size,0.026396940965462988
2020-09-02,factor_reversal_5d,0.29994449127246603
2020-09-03,factor_momentum,-0.3105245306604508
2020-09-03,factor_volatility,0.31934379737037033
2020-09-03,factor_turnover,0.21277907980757374
2020-09-03,factor_size,-0.028618126883192097
2020-09-03,factor_reversal_5d,0.21384734093070532
2020-09-04,factor_momentum,-0.22836879432624113
2020-09-04,factor_volatility,0.20851063829787236
2020-09-04,factor_turnover,0.19624410259415184
2020-09-04,factor_size,-0.1034291355118725
2020-09-04,factor_reversal_5d,0.12315757015109466
2020-09-07,factor_momentum,-0.2600678384212149
2020-09-07,factor_volatility,0.07320382362010484
2020-09-07,factor_turnover,0.021955656984135152
2020-09-07,factor_size,-0.20099913693094368
2020-09-07,factor_reversal_5d,0.03694110391612704
2020-09-08,factor_momentum,-0.010052420598211532
2020-09-08,factor_volatility,-0.08393462843046562
2020-09-08,factor_turnover,-0.006290665765117376
2020-09-08,factor_size,-0.24102627404913401
2020-09-08,factor_reversal_5d,-0.0056120875732346585
2020-09-09,factor_momentum,-0.1164389898484471
2020-09-09,factor_volatility,-0.1382053654024052
2020-09-09,factor_turnover,-0.028554688718130834
2020-09-09,factor_size,-0.32453435364548194
2020-09-09,factor_reversal_5d,0.09022510021584952
2020-09-10,factor_momentum,-0.08578476719087264
2020-09-10,factor_volatility,-0.016219549799568304
2020-09-10,factor_turnover,-0.04292454286785974
2020-09-10,factor_size,-0.25706179893469566
2020-09-10,factor_reversal_5d,0.0027752081406105457
2020-09-11,factor_momentum,-0.1386413396076849
2020-09-11,factor_volatility,0.2024114219717179
2020-09-11,factor_turnover,0.12384359195756756
2020-09-11,factor_size,-0.2150060136094992
2020-09-11,factor_reversal_5d,-0.13543433353135056
2020-09-14,factor_momentum,-0.0608695652173913
2020-09-14,factor_volatility,0.06407647240209681
2020-09-14,factor_turnover,0.051988899167437555
2020-09-14,factor_size,-0.2736523996816806
2020-09-14,factor_reversal_5d,-0.012889300030835646
2020-09-15,factor_momentum,0.0431082331174838
2020-09-15,factor_volatility,0.10539623805118717
2020-09-15,factor_turnover,0.14671600370027751
2020-09-15,factor_size,-0.291969903108649
2020-09-15,factor_reversal_5d,-0.1971631205673759
2020-09-16,factor_momentum,0.1037927844588344
2020-09-16,factor_volatility,0.08122109158186865
2020-09-16,factor_turnover,0.1610237434474252
2020-09-16,factor_size,-0.38503762254062024
2020-09-16,factor_reversal_5d,-0.2921369102682701
2020-09-17,factor_momentum,0.15955204216073782
2020-09-17,factor_volatility,0.1458498023715415
2020-09-17,factor_turnover,0.2146245059288537
2020-09-17,factor_size,-0.35516173738053325
2020-09-17,factor_reversal_5d,-0.13425559947299076
2020-09-18,factor_momentum,0.11119333950046253
2020-09-18,factor_volatility,0.10268270120259018
2020-09-18,factor_turnover,0.17459142769041008
2020-09-18,factor_size,-0.2769828548502203
2020-09-18,factor_reversal_5d,-0.0982423681776133
2020-09-21,factor_momentum,0.03274745605920444
2020-09-21,factor_volatility,-0.11501695960530373
2020-09-21,factor_turnover,0.03595436324390996
2020-09-21,factor_size,-0.37473788155643256
2020-09-21,factor_reversal_5d,0.08233117483811286
2020-09-22,factor_momentum,-0.04014801110083256
2020-09-22,factor_volatility,-0.1801418439716312
2020-09-22,factor_turnover,-0.02522355843354918
2020-09-22,factor_size,-0.3684470217936353
2020-09-22,factor_reversal_5d,0.24724020968239283
2020-09-23,factor_momentum,0.07127799736495387
2020-09-23,factor_volatility,-0.13241106719367587
2020-09-23,factor_turnover,0.069433465085639
2020-09-23,factor_size,-0.4602411236023754
2020-09-23,factor_reversal_5d,-0.07760210803689063
2020-09-24,factor_momentum,0.13623188405797101
2020-09-24,factor_volatility,-0.1477027443724946
2020-09-24,factor_turnover,-0.039777983348751156
2020-09-24,factor_size,-0.4486246462214434
2020-09-24,factor_reversal_5d,-0.014986123959296946
2020-09-25,factor_momentum,0.15337650323774282
2020-09-25,factor_volatility,0.01091581868640148
2020-09-25,factor_turnover,0.09873573851372185
2020-09-25,factor_size,-0.385901073880612
2020-09-25,factor_reversal_5d,0.11014832408332974
2020-09-28,factor_momentum,0.17409805735430156
2020-09-28,factor_volatility,-0.0431082331174838
2020-09-28,factor_turnover,0.09762565525747763
2020-09-28,factor_size,-0.37473788155643256
2020-09-28,factor_reversal_5d,-0.08270120259019426
2020-09-29,factor_momentum,0.15843354918285538
2020-09-29,factor_volatility,-0.05211224175146469
2020-09-29,factor_turnover,0.08849830403946961
2020-09-29,factor_size,-0.2994942647857203
2020-09-29,factor_reversal_5d,-0.1483194572926303
2020-09-30,factor_momentum,0.19642306506321308
2020-09-30,factor_volatility,-0.02880049337033611
2020-09-30,factor_turnover,0.07912670761417248
2020-09-30,factor_size,-0.2865424946858436
2020-09-30,factor_reversal_5d,-0.16608078939253776
2020-10-09,factor_momentum,0.31268309244259895
2020-10-09,factor_volatility,0.0524822695035461
2020-10-09,factor_turnover,0.17434474252235585
2020-10-09,factor_size,-0.2865424946858436
2020-10-09,factor_reversal_5d,-0.3509713228492137
2020-10-12,factor_momentum,0.33444341658957755
2020-10-12,factor_volatility,0.14276904101140916
2020-10-12,factor_turnover,0.16460067838421213
2020-10-12,factor_size,-0.30973233067419426
2020-10-12,factor_reversal_5d,-0.2097440641381437
2020-10-13,factor_momentum,0.32334258402713534
2020-10-13,factor_volatility,0.1352451433857539
2020-10-13,factor_turnover,0.2239284613012643
2020-10-13,factor_size,-0.2909831015772299
2020-10-13,factor_reversal_5d,-0.0891150169596053
2020-10-14,factor_momentum,0.39433465085638997
2020-10-14,factor_volatility,0.2285902503293807
2020-10-14,factor_turnover,0.25270092226613966
2020-10-14,factor_size,-0.22122669525576535
2020-10-14,factor_reversal_5d,-0.1341238471673254
2020-10-15,factor_momentum,0.3046113306982872
2020-10-15,factor_volatility,0.19249011857707507
2020-10-15,factor_turnover,0.12608695652173912
2020-10-15,factor_size,-0.21944792194668084
2020-10-15,factor_reversal_5d,-0.16469038208168643
2020-10-16,factor_momentum,0.18761528326745716
2020-10-16,factor_volatility,0.10039525691699604
2020-10-16,factor_turnover,0.07325428194993412
2020-10-16,factor_size,-0.12497529508641657
2020-10-16,factor_reversal_5d,-0.03346508563899868
2020-10-19,factor_momentum,0.19467044379611118
2020-10-19,factor_volatility,0.10909090909090909
2020-10-19,factor_turnover,0.05454545454545454
2020-10-19,factor_size,-0.002042295280800692
2020-10-19,factor_reversal_5d,-0.15085638998682477
2020-10-20,factor_momentum,0.24229249011857704
2020-10-20,factor_volatility,0.14492753623188404
2020-10-20,factor_turnover,0.09341238471673252
2020-10-20,factor_size,-0.05711838736949033
2020-10-20,factor_reversal_5d,-0.44769433465085634
2020-10-21,factor_momentum,0.2563899868247694
2020-10-21,factor_volatility,0.10856389986824767
2020-10-21,factor_turnover,0.03675889328063241
2020-10-21,factor_size,-0.0645628830704735
2020-10-21,factor_reversal_5d,-0.31488801054018445
2020-10-22,factor_momentum,0.3831755529281789
2020-10-22,factor_volatility,0.03533765032377428
2020-10-22,factor_turnover,0.04693185322232501
2020-10-22,factor_size,-0.11397557687891496
2020-10-22,factor_reversal_5d,-0.3751464693185322
2020-10-23,factor_momentum,0.282022818378045
2020-10-23,factor_volatility,-0.02917052112241751
2020-10-23,factor_turnover,-0.036201048411964226
2020-10-23,factor_size,-0.06667077846650815
2020-10-23,factor_reversal_5d,-0.2862164662349676
2020-10-26,factor_momentum,0.24427998766574158
2020-10-26,factor_volatility,0.02966389145852606
2020-10-26,factor_turnover,0.029417206290471783
